wavenumber (1/cm)	n	k
46.18651337169909	4.243564460840416	0.017589886698289738
46.35325168712039	4.246577968288305	0.018304301068516528
46.51999000254168	4.247057237937126	0.020106633807947246
46.68672831796298	4.246397975047788	0.01926016831047158
46.85346663338428	4.248234331165938	0.01737334782134286
47.02020494880558	4.251011316069108	0.01773964312444036
47.18694326422687	4.251783935558758	0.019384078840330513
47.35368157964817	4.251035459257399	0.019008523606223876
47.520419895069466	4.252232239911802	0.01719393645622632
47.68715821049076	4.254705983135814	0.017071164129560265
47.853896525912056	4.255946526170217	0.018390393769471165
48.020634841333354	4.25537990371809	0.0187360768786125
48.187373156754646	4.255751527476482	0.017225142305243184
48.354111472175944	4.257782172591929	0.01649097583650133
48.52084978759724	4.259503307870584	0.01726688911881169
48.68758810301854	4.259564219649299	0.01829991847505144
48.85432641843984	4.259200800112294	0.0175055612172416
49.02106473386113	4.2605672236480245	0.016264172078673488
49.18780304928242	4.262561879589463	0.01647129985951523
49.35454136470372	4.263304690252457	0.01780481594642925
49.52127968012502	4.262536515549028	0.017797131457945328
49.68801799554632	4.263143659871011	0.016243724233362695
49.854756310967616	4.265231679057122	0.015822726231950027
50.021494626388915	4.26662526089145	0.017001296733216445
50.188232941810206	4.266064521830607	0.017756847217040718
50.3549712572315	4.265966680533421	0.016433986898407506
50.521709572652796	4.267807268170549	0.015515437617030102
50.688447888074094	4.269540589707719	0.016299306812568658
50.85518620349539	4.269561297845191	0.01750815378060458
51.02192451891669	4.2689365208908825	0.016867960432547603
51.18866283433798	4.270057717816362	0.01559117469074126
51.35540114975928	4.2718031944536055	0.01569424771866402
51.52213946518057	4.272563157050214	0.016741796387386664
51.68887778060187	4.272004637621839	0.016918919520052523
51.85561609602317	4.272316586065493	0.015712819509933168
52.02235441144447	4.273858472857748	0.01521014054882604
52.18909272686576	4.275085752517571	0.01586642348133755
52.35583104228706	4.2749606048090225	0.016571563041900383
52.522569357708356	4.2747368250039415	0.01574240784212342
52.689307673129655	4.275990604769534	0.014792045432771279
52.856045988550946	4.2775916387866975	0.01509884393757168
53.022784303972244	4.278047893927139	0.016218974095237267
53.189522619393536	4.277405536248632	0.01607099550635084
53.356260934814834	4.278076820546106	0.01481710326646316
53.52299925023613	4.279804884431967	0.014673020982511928
53.68973756565743	4.280807649739792	0.015726261184707734
53.85647588107873	4.280307287142229	0.01627192127195297
54.02321419650003	4.280328380786292	0.015221739276410472
54.18995251192131	4.281783806986011	0.0146414565195993
54.35669082734261	4.283014533697632	0.015254759986609792
54.52342914276391	4.283041003835707	0.016021012738388005
54.69016745818521	4.282758643411412	0.015452437227613264
54.856905773606506	4.283749505969965	0.014563821972649762
55.023644089027805	4.285097799827	0.014654664671012363
55.1903824044491	4.285742153731695	0.015384131640905359
55.35712071987039	4.285445043927748	0.015453371974481808
55.523859035291686	4.285834555074145	0.01451202899321052
55.690597350712984	4.287137131506477	0.01412121163768781
55.85733566613428	4.28819286671837	0.014639804844124624
56.02407398155558	4.288138533941767	0.015167267265859052
56.19081229697688	4.288066845912039	0.014429135537617767
56.35755061239817	4.289206772657423	0.01368112201034765
56.52428892781947	4.290511057391064	0.013962566308743107
56.69102724324076	4.290866937309062	0.014743628010490822
56.85776555866206	4.2905556057625756	0.014484953184222644
57.02450387408336	4.291317479338195	0.013598245681223947
57.191242189504656	4.292612244722432	0.01364964729058472
57.35798050492595	4.293202253006051	0.014297331674621116
57.524718820347246	4.2930271936235505	0.014300268250661632
57.691457135768545	4.293553943459326	0.013481168153040683
57.858195451189836	4.2948078210608385	0.01331760486516208
58.024933766611134	4.295639960000068	0.013774074549011348
58.19167208203243	4.295774944197113	0.01404135834503694
58.358410397453724	4.296050335377448	0.013489180542685572
58.52514871287502	4.297126068007113	0.01307627385945662
58.69188702829632	4.29817636106132	0.013293281407417746
58.85862534371762	4.298689039105365	0.013767955297457694
59.02536365913892	4.298733015782895	0.013637949807202385
